"Date","IBIT.Open","IBIT.High","IBIT.Low","IBIT.Close","IBIT.Volume","IBIT.Adjusted"
2024-01-11,27.9400005340576,30,26.2800006866455,26.6299991607666,37657300,26.6299991607666
2024-01-12,26.3999996185303,26.4099998474121,24.75,24.9699993133545,22991900,24.9699993133545
2024-01-16,24.7000007629395,24.8619995117188,24.0400009155273,24.7199993133545,15078200,24.7199993133545
2024-01-17,24.3500003814697,24.5599994659424,24.1499996185303,24.4099998474121,13964500,24.4099998474121
2024-01-18,24.3500003814697,24.4699993133545,23.2000007629395,23.3400001525879,17823200,23.3400001525879
2024-01-19,23.4899997711182,24.1200008392334,23.0300006866455,23.7999992370605,18284100,23.7999992370605
2024-01-22,23.2000007629395,23.3299999237061,22.5,22.9500007629395,17222100,22.9500007629395
2024-01-23,22.1900005340576,22.6299991607666,22.0200004577637,22.3199996948242,13431700,22.3199996948242
2024-01-24,22.8199996948242,22.9699993133545,22.5699996948242,22.6000003814697,11929100,22.6000003814697
2024-01-25,22.8600006103516,22.8999996185303,22.5799999237061,22.7600002288818,8954900,22.7600002288818
2024-01-26,23.5200004577637,24.1200008392334,23.4799995422363,23.9899997711182,20273800,23.9899997711182
2024-01-29,23.9899997711182,24.7700004577637,23.8799991607666,24.6700000762939,19012900,24.6700000762939
2024-01-30,24.8400001525879,24.9799995422363,24.6849994659424,24.8799991607666,15541300,24.8799991607666
2024-01-31,24.3799991607666,25,24.2600002288818,24.2999992370605,13369300,24.2999992370605
2024-02-01,24.2099990844727,24.7199993133545,24.1900005340576,24.5400009155273,12411400,24.5400009155273
2024-02-02,24.3899993896484,24.8250007629395,24.3799991607666,24.5,10329000,24.5
2024-02-05,24.75,24.7900009155273,24.1299991607666,24.1900005340576,6807500,24.1900005340576
2024-02-06,24.4699993133545,24.7700004577637,24.4500007629395,24.6000003814697,7352900,24.6000003814697
2024-02-07,24.6599998474121,25.2859992980957,24.4899997711182,25.2199993133545,13952200,25.2199993133545
2024-02-08,25.7549991607666,26.0799999237061,25.6399993896484,26.0300006866455,18568500,26.0300006866455
2024-02-09,26.8500003814697,27.5699996948242,26.75,27.1499996185303,20742800,27.1499996185303
2024-02-12,27.5300006866455,28.8600006103516,27.5149993896484,28.6599998474121,35138600,28.6599998474121
2024-02-13,27.9699993133545,28.2800006866455,27.6200008392334,28.2199993133545,20913600,28.2199993133545
2024-02-14,29.5799999237061,29.8250007629395,29.2399997711182,29.5499992370605,28134500,29.5499992370605
2024-02-15,29.9950008392334,30.2299995422363,29.4799995422363,29.5200004577637,22844700,29.5200004577637
2024-02-16,29.8579998016357,29.9699993133545,29.4899997711182,29.6200008392334,15976500,29.6200008392334
2024-02-20,29.8799991607666,29.9200000762939,28.9699993133545,29.6700000762939,21166400,29.6700000762939
2024-02-21,29.0550003051758,29.3500003814697,28.9099998474121,29.0799999237061,17664400,29.0799999237061
2024-02-22,29.1700000762939,29.7600002288818,29.1350002288818,29.7199993133545,15468400,29.7199993133545
2024-02-23,29.2600002288818,29.3099994659424,28.9099998474121,29.1599998474121,13285800,29.1599998474121
2024-02-26,29.3400001525879,31.4300003051758,29.3299999237061,31.1200008392334,42806400,31.1200008392334
2024-02-27,32.5299987792969,32.9599990844727,32.1699981689453,32.5900001525879,42006400,32.5900001525879
2024-02-28,34.4099998474121,36.8699989318848,33.7999992370605,34.4500007629395,96833400,34.4500007629395
2024-02-29,36.2050018310547,36.3800010681152,34.4700012207031,35.4199981689453,53837500,35.4199981689453
2024-03-01,35.6500015258789,36.1699981689453,34.9300003051758,35.9900016784668,35133600,35.9900016784668
2024-03-04,37.4199981689453,38.8899993896484,37.4000015258789,38.6500015258789,63439000,38.6500015258789
2024-03-05,38.6650009155273,39.689998626709,34.0299987792969,35.3199996948242,107143600,35.3199996948242
2024-03-06,38.1599998474121,38.5950012207031,37.2949981689453,38.2900009155273,45934300,38.2900009155273
2024-03-07,38.5,38.939998626709,38.0800018310547,38.6300010681152,41450800,38.6300010681152
2024-03-08,38.935001373291,40.2000007629395,37.7700004577637,39.5499992370605,89934000,39.5499992370605
2024-03-11,41.310001373291,41.6500015258789,40.7400016784668,41.1199989318848,74430400,41.1199989318848
2024-03-12,41.2799987792969,41.7999992370605,39.2099990844727,40.7299995422363,98022800,40.7299995422363
2024-03-13,41.5200004577637,41.9900016784668,40.9300003051758,41.9500007629395,59347000,41.9500007629395
2024-03-14,41.4599990844727,41.5299987792969,39.0099983215332,39.5099983215332,99521100,39.5099983215332
2024-03-15,38.689998626709,40.3240013122559,38.439998626709,39.3899993896484,68768300,39.3899993896484
2024-03-18,38.810001373291,39.1300010681152,37.9300003051758,38.1399993896484,53201600,38.1399993896484
2024-03-19,36.3499984741211,37.5299987792969,35.4900016784668,36.7000007629395,69685200,36.7000007629395
2024-03-20,36.1800003051758,37.689998626709,35.4099998474121,37.5499992370605,71309300,37.5499992370605
2024-03-21,38.6049995422363,38.6100006103516,37,37.1500015258789,47085900,37.1500015258789
2024-03-22,36.5999984741211,36.689998626709,35.7050018310547,36.4099998474121,39957400,36.4099998474121
2024-03-25,38.2000007629395,40.6199989318848,38.1949996948242,40.5499992370605,64562000,40.5499992370605
2024-03-26,40.4500007629395,40.5099983215332,39.5400009155273,39.6300010681152,44351400,39.6300010681152
2024-03-27,40.9099998474121,40.9700012207031,39.0149993896484,39.1300010681152,46746900,39.1300010681152
2024-03-28,40.560001373291,40.9599990844727,40.2150001525879,40.4700012207031,44620800,40.4700012207031
2024-04-01,39.9900016784668,40.0299987792969,38.8349990844727,39.75,34652000,39.75
2024-04-02,37.0200004577637,37.8400001525879,36.7999992370605,37.5999984741211,34073400,37.5999984741211
2024-04-03,37.5,38.2000007629395,37.3699989318848,37.5400009155273,29387400,37.5400009155273
2024-04-04,38.4099998474121,39.6100006103516,38.2900009155273,39.0800018310547,44185500,39.0800018310547
2024-04-05,38.1599998474121,39.1549987792969,38.1100006103516,38.4099998474121,28670500,38.4099998474121
2024-04-08,41.1500015258789,41.2000007629395,40.6100006103516,40.9500007629395,40056700,40.9500007629395
2024-04-09,40.2900009155273,40.5,38.9000015258789,39.3300018310547,35513700,39.3300018310547
2024-04-10,38.5800018310547,40,38.4599990844727,40,38908000,40
2024-04-11,40.3499984741211,40.4539985656738,39.6549987792969,40.1699981689453,27725500,40.1699981689453
2024-04-12,40,40.0999984741211,37.1699981689453,38.1399993896484,57221400,38.1399993896484
2024-04-15,37.7799987792969,37.9500007629395,35.5400009155273,36.0800018310547,46360300,36.0800018310547
2024-04-16,36.0400009155273,36.1300010681152,35.1599998474121,35.75,35341700,35.75
2024-04-17,35.5699996948242,35.9199981689453,33.9900016784668,34.7599983215332,52597900,34.7599983215332
2024-04-18,35.5800018310547,36.6100006103516,35.2799987792969,36.2099990844727,35544200,36.2099990844727
2024-04-19,36.9500007629395,37.1500015258789,36.2400016784668,36.6699981689453,34806700,36.6699981689453
2024-04-22,37.6699981689453,38.1500015258789,37.4500007629395,37.9300003051758,29881100,37.9300003051758
2024-04-23,37.7099990844727,38.310001373291,37.689998626709,37.9000015258789,17572300,37.9000015258789
2024-04-24,37.6300010681152,37.8300018310547,36.2900009155273,36.4099998474121,32178000,36.4099998474121
2024-04-25,35.939998626709,36.9900016784668,35.7900009155273,36.8600006103516,25317100,36.8600006103516
2024-04-26,36.3499984741211,36.9220008850098,36.060001373291,36.3199996948242,20226000,36.3199996948242
2024-04-29,35.5900001525879,36,35.1399993896484,35.8699989318848,21694900,35.8699989318848
2024-04-30,34.810001373291,35.0099983215332,33.5400009155273,33.5699996948242,41584300,33.5699996948242
2024-05-01,32.8199996948242,33.8300018310547,32.2000007629395,32.3899993896484,45405600,32.3899993896484
2024-05-02,33.4500007629395,33.9650001525879,33.1599998474121,33.7999992370605,23146300,33.7999992370605
2024-05-03,34.9000015258789,35.5,34.8549995422363,35.4000015258789,26368300,35.4000015258789
2024-05-06,36.2400016784668,36.6100006103516,35.7379989624023,36.0099983215332,27166600,36.0099983215332
2024-05-07,36.2099990844727,36.6889991760254,35.7799987792969,35.9300003051758,14753300,35.9300003051758
2024-05-08,35.3400001525879,35.7900009155273,35.1699981689453,35.3800010681152,14277700,35.3800010681152
2024-05-09,34.939998626709,35.75,34.6599998474121,35.5800018310547,16930100,35.5800018310547
2024-05-10,35.7999992370605,35.9949989318848,34.2599983215332,34.5800018310547,28986000,34.5800018310547
2024-05-13,35.7799987792969,36.189998626709,35.6500015258789,36,17204900,36
2024-05-14,35.3400001525879,35.4949989318848,34.7999992370605,35.0699996948242,13742700,35.0699996948242
2024-05-15,36.6699981689453,37.9300003051758,36.4599990844727,37.6699981689453,40518600,37.6699981689453
2024-05-16,37.6349983215332,37.9099998474121,36.8209991455078,37.1500015258789,22092100,37.1500015258789
2024-05-17,37.8400001525879,38.5400009155273,37.5400009155273,38.2799987792969,25516900,38.2799987792969
2024-05-20,38.2099990844727,40.0499992370605,38.0699996948242,39.9700012207031,32788600,39.9700012207031
2024-05-21,40.4650001525879,40.6699981689453,39.4049987792969,39.4700012207031,29875200,39.4700012207031
2024-05-22,39.7700004577637,40.3300018310547,39.4449996948242,39.7099990844727,20566800,39.7099990844727
2024-05-23,39.5099983215332,39.5750007629395,38.0099983215332,38.2700004577637,23933800,38.2700004577637
2024-05-24,38.4300003051758,39.5900001525879,38.1599998474121,39.4599990844727,19910900,39.4599990844727
2024-05-28,38.9799995422363,39.0999984741211,38.3050003051758,38.9799995422363,19703200,38.9799995422363
2024-05-29,38.6599998474121,38.7400016784668,38.2400016784668,38.3199996948242,14675500,38.3199996948242
2024-05-30,38.875,39.689998626709,38.7849998474121,39.1599998474121,25868100,39.1599998474121
2024-05-31,39.1699981689453,39.2299995422363,37.9199981689453,38.5499992370605,23144700,38.5499992370605
2024-06-03,39.7799987792969,40.1199989318848,39.0900001525879,39.439998626709,27654000,39.439998626709
2024-06-04,39.5900001525879,40.5900001525879,39.4700012207031,40.1699981689453,40569500,40.1699981689453
2024-06-05,40.5800018310547,41,40.1110000610352,40.6699981689453,30997600,40.6699981689453
2024-06-06,40.5800018310547,40.8899993896484,40.1399993896484,40.1599998474121,20193000,40.1599998474121
2024-06-07,40.689998626709,40.8899993896484,38.8899993896484,39.4199981689453,35710300,39.4199981689453
2024-06-10,39.4650001525879,40.0200004577637,39.4000015258789,39.5900001525879,15645900,39.5900001525879
2024-06-11,38.2900009155273,38.5349998474121,37.6199989318848,38.4300003051758,29402900,38.4300003051758
2024-06-12,39.4900016784668,39.9599990844727,38.2999992370605,38.4500007629395,27518600,38.4500007629395
2024-06-13,38.7799987792969,38.935001373291,37.6800003051758,37.9000015258789,24858500,37.9000015258789
2024-06-14,38.3600006103516,38.3899993896484,37.0250015258789,37.2999992370605,22309000,37.2999992370605
2024-06-17,37.3849983215332,38.3400001525879,37.0200004577637,37.9799995422363,17785600,37.9799995422363
2024-06-18,36.9490013122559,37.2299995422363,36.439998626709,36.6399993896484,25778200,36.6399993896484
2024-06-20,37.2200012207031,37.310001373291,36.7299995422363,37.0400009155273,15271100,37.0400009155273
2024-06-21,36.2099990844727,36.6749992370605,36.060001373291,36.5800018310547,20912400,36.5800018310547
2024-06-24,34.8699989318848,35.1399993896484,33.5800018310547,33.7649993896484,46597000,33.7649993896484
2024-06-25,34.8849983215332,35.564998626709,34.7299995422363,35.2999992370605,31208500,35.2999992370605
2024-06-26,35.0299987792969,35.3300018310547,34.560001373291,34.7099990844727,13026600,34.7099990844727
2024-06-27,35.0800018310547,35.560001373291,34.935001373291,34.9799995422363,14788800,34.9799995422363
2024-06-28,35.0299987792969,35.2249984741211,34.0999984741211,34.1399993896484,18313100,34.1399993896484
2024-07-01,35.8199996948242,36.4049987792969,35.5800018310547,36,18509900,36
2024-07-02,35.8199996948242,35.9749984741211,35.1500015258789,35.2200012207031,13772200,35.2200012207031
2024-07-03,34.3499984741211,34.5999984741211,34.1100006103516,34.439998626709,12793300,34.439998626709
2024-07-05,31.6749992370605,32.5379981994629,31.5699996948242,32.2000007629395,47018300,32.2000007629395
2024-07-08,32.5999984741211,32.7200012207031,31.3400001525879,32.1599998474121,28999100,32.1599998474121
2024-07-09,32.6199989318848,33.2350006103516,32.4410018920898,32.9599990844727,17924500,32.9599990844727
2024-07-10,33.060001373291,33.0900001525879,32.6699981689453,32.6699981689453,17248800,32.6699981689453
2024-07-11,33.5200004577637,33.6399993896484,32.5699996948242,32.7000007629395,21952200,32.7000007629395
2024-07-12,32.7999992370605,33.4099998474121,32.7719993591309,32.8499984741211,16921000,32.8499984741211
2024-07-15,35.7900009155273,36.4700012207031,35.6100006103516,36.1500015258789,34245900,36.1500015258789
2024-07-16,36.4249992370605,37.2200012207031,35.9700012207031,37.1699981689453,27810500,37.1699981689453
2024-07-17,36.8699989318848,37.2999992370605,36.3899993896484,36.8400001525879,32704100,36.8400001525879
2024-07-18,36.9949989318848,37.0699996948242,36.0299987792969,36.2200012207031,22725800,36.2200012207031
2024-07-19,36.560001373291,38.5299987792969,36.5,38.4000015258789,46756100,38.4000015258789
2024-07-22,38.560001373291,38.9599990844727,37.9500007629395,38.9300003051758,24116200,38.9300003051758
2024-07-23,37.9500007629395,38.4000015258789,37.2729988098145,37.3400001525879,35482200,37.3400001525879
2024-07-24,37.9900016784668,38.2799987792969,37.3600006103516,37.4199981689453,23403000,37.4199981689453
2024-07-25,36.6199989318848,37.1500015258789,36.0900001525879,36.8300018310547,21928800,36.8300018310547
2024-07-26,38.4599990844727,38.8899993896484,38.1300010681152,38.7900009155273,28993200,38.7900009155273
2024-07-29,39.7299995422363,39.7449989318848,37.8300018310547,38.3400001525879,38158700,38.3400001525879
2024-07-30,37.9799995422363,38.1399993896484,37.3199996948242,37.5499992370605,19556000,37.5499992370605
2024-07-31,37.8699989318848,38.0900001525879,36.9949989318848,37.1800003051758,20533000,37.1800003051758
2024-08-01,36.7999992370605,36.9799995422363,35.4300003051758,36.0699996948242,37068100,36.0699996948242
2024-08-02,36.9300003051758,37.3199996948242,35.4900016784668,35.6100006103516,35706100,35.6100006103516
2024-08-05,28.3500003814697,31.6599998474121,28.2299995422363,30.4799995422363,97633000,30.4799995422363
2024-08-06,31.4300003051758,32.5349998474121,31,32.3400001525879,39663800,32.3400001525879
2024-08-07,32.6500015258789,32.7900009155273,31.1200008392334,31.1900005340576,24351500,31.1900005340576
2024-08-08,32.9099998474121,34.1399993896484,32.2999992370605,33.8800010681152,32889400,33.8800010681152
2024-08-09,34.4099998474121,34.8349990844727,33.9300003051758,34.5999984741211,18872700,34.5999984741211
2024-08-12,33.9300003051758,34.5999984741211,32.9449996948242,33.6399993896484,20819200,33.6399993896484
2024-08-13,33.5699996948242,35.125,33.5400009155273,34.6399993896484,20186000,34.6399993896484
2024-08-14,34.6349983215332,34.7400016784668,33.4300003051758,33.560001373291,19032500,33.560001373291
2024-08-15,33.7200012207031,34.1199989318848,32.2900009155273,32.5,29136100,32.5
2024-08-16,33.3600006103516,34.1360015869141,32.8499984741211,34.0299987792969,22686500,34.0299987792969
2024-08-19,33.4700012207031,33.7949981689453,33.0999984741211,33.6199989318848,13480200,33.6199989318848
2024-08-20,34.5200004577637,34.7700004577637,33.3499984741211,33.9199981689453,21676600,33.9199981689453
2024-08-21,33.8800010681152,35.1450004577637,33.5299987792969,35.1300010681152,22993900,35.1300010681152
2024-08-22,34.6599998474121,34.7350006103516,34.2400016784668,34.3499984741211,15825100,34.3499984741211
2024-08-23,34.8050003051758,36.439998626709,34.6399993896484,36.2799987792969,51673300,36.2799987792969
2024-08-26,36.3400001525879,36.4150009155273,35.9199981689453,36.0900001525879,19479700,36.0900001525879
2024-08-27,35.560001373291,35.5870018005371,34.9900016784668,35.3800010681152,19488600,35.3800010681152
2024-08-28,34.0999984741211,34.2000007629395,32.9300003051758,33.5200004577637,36007400,33.5200004577637
2024-08-29,34.2999992370605,34.8250007629395,33.5200004577637,33.689998626709,22692500,33.689998626709
2024-08-30,33.9000015258789,34.0699996948242,32.8400001525879,33.3699989318848,22832300,33.3699989318848
2024-09-03,33.6399993896484,33.6500015258789,32.7000007629395,32.9799995422363,23729700,32.9799995422363
2024-09-04,32.0999984741211,33.3079986572266,31.9200000762939,33.0400009155273,19751900,33.0400009155273
2024-09-05,32.2299995422363,32.5999984741211,31.7099990844727,31.8500003814697,20575400,31.8500003814697
2024-09-06,32.2849998474121,32.3800010681152,30.2399997711182,30.4099998474121,40486800,30.4099998474121
2024-09-09,31.5200004577637,32.5800018310547,31.173999786377,32.5099983215332,24533700,32.5099983215332
2024-09-10,32.4099998474121,33.060001373291,32.1500015258789,33,12648700,33
2024-09-11,32.3300018310547,33.0149993896484,31.5799999237061,32.7999992370605,20530600,32.7999992370605
2024-09-12,32.8699989318848,33.3499984741211,32.6100006103516,33.25,15834000,33.25
2024-09-13,32.8800010681152,34.2249984741211,32.7999992370605,34.0400009155273,33125000,34.0400009155273
2024-09-16,33.310001373291,33.3300018310547,32.689998626709,32.9799995422363,20931200,32.9799995422363
2024-09-17,33.7599983215332,34.9700012207031,33.5200004577637,34.0999984741211,39849900,34.0999984741211
2024-09-18,34.0800018310547,34.9300003051758,33.6599998474121,34.1500015258789,28844900,34.1500015258789
2024-09-19,36.0299987792969,36.3959999084473,35.6650009155273,36.0099983215332,25199400,36.0099983215332
2024-09-20,35.8499984741211,36.1959991455078,35.5149993896484,35.7999992370605,15938400,35.7999992370605
2024-09-23,36.060001373291,36.3549995422363,35.8899993896484,36.0400009155273,17294800,36.0400009155273
2024-09-24,36.1399993896484,36.689998626709,35.689998626709,36.6399993896484,19764100,36.6399993896484
2024-09-25,36.1500015258789,36.4500007629395,35.8300018310547,35.9700012207031,13547100,35.9700012207031
2024-09-26,36.6549987792969,37.5299987792969,36.5200004577637,36.8400001525879,41457100,36.8400001525879
2024-09-27,37.4199981689453,37.939998626709,37.2449989318848,37.3899993896484,28884500,37.3899993896484
2024-09-30,36.4199981689453,36.4900016784668,35.8600006103516,36.1300010681152,23334200,36.1300010681152
2024-10-01,36.0699996948242,36.0999984741211,34.689998626709,35.1300010681152,43920500,35.1300010681152
2024-10-02,34.6300010681152,35.5099983215332,34.1349983215332,34.2400016784668,29353600,34.2400016784668
2024-10-03,34.4000015258789,34.75,34.060001373291,34.7200012207031,18482500,34.7200012207031
2024-10-04,35.0400009155273,35.5999984741211,34.5750007629395,35.5200004577637,22625700,35.5200004577637
2024-10-07,35.9099998474121,36.7299995422363,35.689998626709,36.060001373291,21124100,36.060001373291
2024-10-08,35.6300010681152,35.9900016784668,35.1599998474121,35.4000015258789,25203200,35.4000015258789
2024-10-09,35.2099990844727,35.4949989318848,34.560001373291,34.6800003051758,18244000,34.6800003051758
2024-10-10,34.7599983215332,34.7599983215332,33.4650001525879,33.9500007629395,25996500,33.9500007629395
2024-10-11,34.939998626709,36.1450004577637,34.939998626709,35.939998626709,33399400,35.939998626709
2024-10-14,36.8699989318848,37.814998626709,36.8199996948242,37.5699996948242,44553100,37.5699996948242
2024-10-15,37.5299987792969,38.7449989318848,36.875,38.1699981689453,53539000,38.1699981689453
2024-10-16,38.6599998474121,38.9300003051758,38.2400016784668,38.5800018310547,26627500,38.5800018310547
2024-10-17,38.1599998474121,38.5400009155273,37.939998626709,38.0499992370605,19655500,38.0499992370605
2024-10-18,38.6100006103516,39.3699989318848,38.560001373291,39.0699996948242,39820500,39.0699996948242
2024-10-21,38.6399993896484,38.6699981689453,38.0200004577637,38.5699996948242,28773400,38.5699996948242
2024-10-22,38.1800003051758,38.5499992370605,37.890998840332,38.4099998474121,23972900,38.4099998474121
2024-10-23,37.8600006103516,38.0800018310547,37.0900001525879,37.810001373291,25771200,37.810001373291
2024-10-24,38.4700012207031,38.9199981689453,38.2999992370605,38.8699989318848,27015500,38.8699989318848
2024-10-25,38.7200012207031,39.2000007629395,37.4700012207031,38.0099983215332,51745600,38.0099983215332
2024-10-28,39.25,39.8400001525879,38.9500007629395,39.6699981689453,54652300,39.6699981689453
2024-10-29,40.560001373291,41.9599990844727,40.3600006103516,41.3300018310547,81566300,41.3300018310547
2024-10-30,40.8800010681152,41.2799987792969,40.6220016479492,40.8800010681152,32004700,40.8800010681152
2024-10-31,40.9799995422363,41.0099983215332,39.7249984741211,39.7799987792969,48039800,39.7799987792969
2024-11-01,39.9249992370605,40.7980003356934,39.0999984741211,39.3699989318848,49930200,39.3699989318848
2024-11-04,39.0299987792969,39.1199989318848,38.1699981689453,38.25,36048900,38.25
2024-11-05,39.4300003051758,40.1300010681152,39.1100006103516,39.5099983215332,36660400,39.5099983215332
2024-11-06,42.3199996948242,43.6300010681152,41.8600006103516,43.4000015258789,97138100,43.4000015258789
2024-11-07,42.7099990844727,43.8400001525879,42.4700012207031,43.5999984741211,40670200,43.5999984741211
2024-11-08,43.439998626709,44.0900001525879,43.0999984741211,43.689998626709,44183700,43.689998626709
2024-11-11,46.6599998474121,49.8899993896484,46.5299987792969,49.5699996948242,96319200,49.5699996948242
2024-11-12,49.0200004577637,51.2599983215332,48.5149993896484,51.0499992370605,77294900,51.0499992370605
2024-11-13,51.2400016784668,53.2550010681152,50.8600006103516,51.0400009155273,103319300,51.0400009155273
2024-11-14,51.9900016784668,52.2999992370605,49.7000007629395,49.7299995422363,60782800,49.7299995422363
2024-11-15,50.8400001525879,52.1699981689453,49.9249992370605,52.1300010681152,46939400,52.1300010681152
2024-11-18,51.5,52.8050003051758,51.0400009155273,52.1300010681152,61022200,52.1300010681152
2024-11-19,52.1599998474121,53.6599998474121,51.9099998474121,52.7000007629395,80884000,52.7000007629395
2024-11-20,53.8800010681152,54.1699981689453,53.060001373291,53.7200012207031,70154500,53.7200012207031
2024-11-21,55.4099998474121,56.5050010681152,54.4099998474121,55.9000015258789,93957600,55.9000015258789
2024-11-22,55.6399993896484,56.8600006103516,55.310001373291,56.4900016784668,66020400,56.4900016784668
2024-11-25,55.4099998474121,55.4900016784668,53.6699981689453,54.0200004577637,69396700,54.0200004577637
2024-11-26,52.439998626709,53.9949989318848,51.5400009155273,51.7000007629395,67423300,51.7000007629395
2024-11-27,53.8300018310547,55.4900016784668,53.6599998474121,55.0299987792969,61783500,55.0299987792969
2024-11-29,55.4799995422363,56.3600006103516,55.2099990844727,55.2099990844727,30337300,55.2099990844727
2024-12-02,54.6599998474121,55.5449981689453,53.75,54.4799995422363,52619400,54.4799995422363
2024-12-03,53.6199989318848,54.939998626709,53.2830009460449,54.4599990844727,39000400,54.4599990844727
2024-12-04,54.6100006103516,56.6100006103516,53.9000015258789,56.4199981689453,58655300,56.4199981689453
2024-12-05,58.5950012207031,59.1599998474121,55.7000007629395,56.4000015258789,89447600,56.4000015258789
2024-12-06,56.5999984741211,58.2099990844727,56.1800003051758,57.7999992370605,50017000,57.7999992370605
2024-12-09,56.4099998474121,57.25,54.6349983215332,54.7299995422363,55677600,54.7299995422363
2024-12-10,55.7999992370605,56,53.6199989318848,54.9000015258789,48810000,54.9000015258789
2024-12-11,56.189998626709,57.9799995422363,56.0400009155273,57.7200012207031,48872600,57.7200012207031
